Assignee,Blockchain ecosystem,Date Created,Description,Impact Area,Logo,Name,preJan20th) Upvotes,Reviewed?,Submitted by (email),Submitted by (name),Submitted by owner?,Subscribed,Topic,Upvotes,Web3
,Not sure / still deciding,10/25/2022 3:34 PM,"We are building Uber for plastic recycling by creating a matching platform that connects drivers to pick up plastic waste from individuals and businesses and send them directly to plastic recycling companies, thus creating a closed loop, guaranteed recycling of plastic waste. We further incentivize users by giving them Vesta points that they can use to get discounts on vesta marketplace of sustainable products. Like this we promote recycling and provide segregated high quality plastic to recycling companies.","""Infrastructure, Nature, Carbon""",VESTA.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/HU82tLvxo9uUSZyN1ttyUQ/PmdtPjr0S41nUhPzjLwuP7_8SlmwukiIoKRcpTk0NgdxKGkzLrNDxRdO2SgZajKcDMJnPkS718hYq-tOS0859eApvj7LG6W1QZiZcTsXAAo/fmfD5SHxzfLtookNMdwPIZ1MKpOUTQSyr-Y70mDYpjI),V3STA,0,,,,checked,checked,Other,0,"""Blockchain (L1, L2)"",Token"
https://open-civics.super.site/,Polygon,10/25/2022 3:41 PM,"OpenCivics as a consortium creates a clarity of direction needed for the civic sphere to work together in facilitating a successful civic renaissance and solving collective intelligence problems.  As a community, OpenCivics is a neutral space of productive humanistic dialogue and discernment to form a common sense of civil good and a path to more effective engagement of civil society in changing direction for the better.  In collaboration, OpenCivics coordinates and catalyzes multiple key projects (see website) that form a cohesive approach to civic coherence formation and a reformation of our civic future.","""Education, Innovation, Politics & activism, Social justice, Infrastructure""",OpenCivics_final_flipped_smol.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/1YHrkCrKJyCiewsiKwxB9A/BEexqIKBE2F2pUf5bdO25vnCKka63JZY9HeU3aEaLxnVQOavquKAd_AhFiLc9FS-hXUONWdJ_z_DujXAXOygy3M_sNZOSoqS4dqN-lPFqLsv22dybklHJgBSpjLWqG9x/SZF1OtLdkLBjq1Whjb5RISknuPhT9PeDsO5-KK5O1SE),OpenCivics,0,,,,checked,checked,,0,"DAO,NFT,Token"
wwww.gnomadicliving.com/,"Cosmos,Celo,Regen Network,Not sure / still deciding,Other",10/25/2022 4:17 PM,"To build a network of green neighborhood's that are free ecotrade schools that teach people how to build under 10k affordable housing and how to live sustainably. The goal is to overproduce houses and food so people can live in a world where their basic needs are meet, so they can flourish and do what they want ! ","""Nature, Carbon, Energy, Education, Food & Agriculture, Industry, Innovation, Politics & activism, Social justice, Investing, Health, Infrastructure""",4VMEMLr0_400x400.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/bsqy4elXWbn0Gnj9xagheQ/MdvpRY6NjB1YrtdiiUJJz_uNvcMCH7s7Rme9kXoLzWeGSYVTTMeJhcZWlMJS3Vqp9OKgkm6i5eUQ28NmfCBX6mhacKzDjkQRNnain7X3lWY/p9Zi06QrlZ3hyBZqq5K4bDa05S_uncisUyd25-QmSlg),Gnomadicliving,0,,,,checked,checked,"Forestry,Food Forests,Agriculture,Energy,Water,Biodiversity,Animals,Other",0,"""Blockchain (L1, L2)"",dApp,Token,DAO,NFT,Stablecoin,Other"
www.meta.link,Polygon,10/25/2022 4:42 PM,"With the help of our database, journalists can on one hand find reliable, citable sources in the shortest possible time and use them in their work. Experts and specialists are on the other hand offered a simple way of making their knowledge available to a broader public in a quick, comprehensive and smooth manner. Our goal is to make scientific voices part of and heard in public discourse.","""Education, Innovation, Politics & activism, Social justice""",4567CD43-CBCF-489D-954E-57D4247CD08C.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/HmXWIEYu0e7qeetksaYxRQ/CnRuzLxvd9kcgf9r7xg5thz7hq70tB3oVszffodCuanVrN_G9d4crDg0YYLw8squpUCzKtLzlZA8z82_dhBFXHhGubUYuJ3dAuhhNUfFjXr6qQSuDXZcPyD5b95pqjX2l91VTg15xyGB0vGyY-OCmQ/d0suRtqZk6pfYEWLAEncpnyKlyZ1DLEsVJ_HDaGxByc),Meta.link/EVI,0,,,,checked,checked,,0,"DAO,Token"
http://www.treehousedao.earth/,Not sure / still deciding,10/25/2022 5:02 PM,"- Culture change through regenerative storytelling, games and events. Encouraging individuals and groups to take the next step on the regen path. - Developing a facilitated process for high-pace & high-fun creation of multidisciplinary high-impact regenerative content. Our first prototype: 11-day mastermind where 22 people created ~200 pages book about Building Regenerative Villages - using a custom build card game. - Building in public and creating reflective documentation.","""Politics & activism, Education, Innovation""",treehouse-dao.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/EtLPhsx5QYSxWWL_61cMTA/xK0FH91Bdbso-9-RVaFOZRfNKIiEK_oE5aBd8L4OBxcMeMAvdhIuOMx_SfnV4Y6n3CMIMCiYL-MGVeh7rVR6EdxHMXWVYufPbaKMAkUc-Is/HulcalyMd70FQ8PYjRcD92CnzJnk-ej4db5x37HZdz0),Treehouse Dao,0,,,,checked,checked,,0,"DAO,NFT"
https://refidao.com/,Not sure / still deciding,10/25/2022 5:22 PM,Spark an ecosystem of innovation using the power of web3 to solve the most pressing challenges of our time.,"""Education, Innovation, Investing""",6319c4c1d0b248c635dc4002_ReFi DAO.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/Qk3KHB6XYE1sNgP1r4CFPQ/gSkPae_4QLkzFTXvWNbc6fDN06Zk_y28JZJPSdBNwdid6HtJNh_qN9sFp-db581Co_Ax0514vtR6sL0Y1ke8dB-vMJeORD5RVTQQy0wNWi4JV_U46qOXXFqB47--JfUZ/XjxdAIE1phPZK7lTMpBVNJvTFte1fKNvL1f-G-sGfZU),ReFi DAO,0,,,,checked,checked,,2,"DAO,NFT,Token,dApp"
impactmarket.com,Celo,10/25/2022 5:56 PM,A decentralized human empowerment protocol that unlocks access to finance and uncondiational basic income.,"""Education, Social justice, Innovation""",_X82vSqg_400x400.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/174nlVxEUHsrfMvCfXc9nA/E_rOXjWAI4LDL8Ln-lenC-0WQG6Oi2fhP2iA1kqaBJ4eULoV6f_th5KZ9OvHS-gGUgKTi6YD5E8li7FOdkXPvQLqqD8QPGnPYVMo3r1OjAg/VwXQvOBwUpcE8PIYTMR1bdUAx1BQYFMRPJARTXiJppU),impactMarket,0,,,,checked,checked,,0,"Token,dApp,DAO"
https://solarpunkgeneration.carrd.co/,Not sure / still deciding,10/25/2022 6:54 PM,"With my background in psychology, mental health, nature-based education, and regeneration, I've developed a climate and environmental engagement model that promotes individual, community, and ecological healing and resilience. It integrates elements of community psychology, social and environmental justice, positive psychology, social-emotional learning, and eco-psychology within a Solarpunk framework.  Solarpunk Generation is launching a series of projects, including an intergenerational podcast, a solarpunk summer camp, a solarpunk toolkit, and a regen-solarpunk school to generate, support, and amplify ideas and solutions that can nurture the healing of communities and the planet. The mission is to accelerate innovation, regeneration, and collective intelligence while radically addressing climate and eco-anxiety in diverse communities. All these projects and subprojects are synergistic and amplify and support the development of the others. These projects will lead to local and global networks of eco-hubs and common pools of resources to connect on-the-ground regenerative projects with children, youth, families, and diverse communities, including neurodiverse communities. These communities need access and exposure to refi, web3, and regenerative education to engage with these initiatives and identify their unique roles in building a regenerative, solarpunk future. Solarpunk Generation is also working on live events, workshops, and education on refi and regeneration to invite more diverse communities into the movement and connect them with mentors and resources to support existing initiatives or create their own. ","""Education, Nature, Innovation, Social justice, Politics & activism, Health""",solarpunk generation values.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/Gb269r-7nbjb3XhTsjC6oQ/QNiaa0hlBXyC87bjyRY0jrI9O6CPjeraYutvlzTQMZbIVkq2XaaSbMTz5pGobrbGhUtdO7zNWhAkhkGe_6WGR9LnzJf1WDXxSN3a9a_nbXOobfqU2j4vjA-6lH9H0t9I/3YJ-nqVoZa-BMSFZkM3sir7Kl-AQjEc0dOhNsfImsaU),Solarpunk Generation,2,,,,checked,checked,"Forestry,Biodiversity,Other",0,"DAO,NFT"
https://twitter.com/thepowerco_,Polygon,10/25/2022 6:59 PM,"The Power Company enables co-ownership of energy assets through legal cooperatives. We work with technology vendors, project developers, and communities who share ownership over an energy asset, fractionalized into “proof-of-energy” tokens with economic rights of future energy sales.  We are bringing energy cooperatives on-chain to enable local communities to gain value from peer-to-peer solar energy generation, consumption, and buffer storage. These cooperatives will be brought on-chain using the Crowdmuse protocol.  Our first pilot will fractionalize future energy production from a solar farm and community micro-grid, enabling consumers to earn tokens for energy production and storage. Our second pilot will fractionalize IP from renewable heat storage technology collaboration between a university, energy corporation, and city municipality.","""Energy, Food & Agriculture, Infrastructure, Carbon, Nature""",qhO6aL1w_400x400.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/biVO27Ef-ilA9kZ5N1V4PQ/gzz5TPBQM0rZMqHsWf2ZaUwQKUabEHc6r5E2JS7NtraU8A5TllSPFxtE6P9lAg5RC-S0misGxvcglG9PMqzgrpk8kQbvXFMn4ZmnVNS0S1w/cSD2sZOeWqZOeyMe_y0Aag6mXzZULs-qx6rBX5wL85s),The Power Company,0,,,,checked,checked,"Energy,Agriculture",0,"dApp,DAO,NFT,Token"
,Polygon,10/25/2022 7:04 PM,"AmazoniaCripto has been developing its own platform for the commercialization of sustainable NFts as a way of enabling investors to, through the acquisition of our digital assets, support production systems of local producers in the Amazon with projects for the management and implementation of agroforestry systems and/or recovery of degraded areas. through the Agroforestry Systems. The first collections of NFTs will be created and created by the company itself, being developed in projects with a network of producers and partners already mapped. For SAF projects, we intend to work with producers that we already have a relationship with and validate the demands. In parallel, we will make new partnerships to enable collections of third-party project NFTs to be curated before being approved on the platform.","""Nature, Food & Agriculture, Carbon""",1 JPG ASSINATURA PADRÃO.jpg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/4vKg2d_pJZIo3B9JopUGSg/8hTLReC7NZtCRtbn-1HnDTF0E9H983S906Hxg3EgIMjEY_PayIRaa1rwkMCX3eWoEllEU8Ff1fTxNfTS23eKTrlQd3GiQ5kNGvvDNATM5kc/FlZgZUMi_frsf5naW48TE5jar5dqLeMWDybQ2hpL7Vk),Amazônia Cripto,4,,,,checked,checked,"Biodiversity,Agriculture,Forestry",0,"NFT,Token"
https://coda.io/d/Samara-Trust_dDha59nhSZV/OmniHarmonic-Ventures-A-Samara-Sanctuary-Studio_suUwW#_lus1a,"Other,Not sure / still deciding",10/25/2022 7:32 PM,"Helping humans across cultures learn to see and be seen for the diverse gifts and forms of value we each offer and receive.  We propose that a Prosperity Pool can serve as the processes, communication, and technological systems for creating, recognizing, and allocating multi-capital (financial, natural, social, spiritual, inspirational, health, wisdom, etc.) resources and coordinating human activity to enhance wellness and regenerative prosperity in omni-win consideration.  Prosperity Pooling (we like it more as a verb than a noun) begins when a community combines an evolutionary learning journey around concepts of trust, value, and purpose with the allocation and exchange of resources. We think of it as a ‘conversational space’ where we are confronted with our individual and cultural beliefs and biases that impact how we behave as economic agents. Blockchain-based accounting, token creation, governance, and data visualization supports and informs this conversation space by honoring and making more explicit the multiple forms of value being generated and exchanged in the Pool.  See more: https://coda.io/d/Samara-Trust_dDha59nhSZV/The-Samara-Trust-Prosperity-Pool-A-community-organizing-process-_su0EH#_lua9k","""Nature, Carbon, Education, Food & Agriculture, Investing""",Screen Shot 2022-10-25 at 5.13.17 PM.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/03Dbsq839KGZO4EsnFnNbQ/dmryk5hK90epAnQy4RcqESfKH-C-KSLucdZBtTRuQ53wcjzNYI9rPrgdWL9zXeBnHdTQLdIDU7c6z1hVMOg4caYTgTzvRlHrnMBoyU-dAmw7_lsWNEL36VaL0QmTJksY/b1O_WwCkhjmC4ZTcnngK7CYauI2Gu5a8rjEJZsZhFXQ),OmniHarmonic Ventures' Multicapital Prosperity Pools,0,,,,checked,checked,"Biodiversity,Food Forests,Water,Agriculture,Other",0,"Token,DAO,NFT,Other"
https://www.lessewaste.com,"Celo,Other",10/25/2022 7:38 PM,"For most people who do not know how to handle their used electronics properly and want it be done easily, as well as maximize the value that they can get from their e-wastes, Dulang provides a decision support tool (e.g., to fix, fix and sell, sell, donate, swap, and/or recycle) that would direct to and help consumers in the appropriate course of action and show the value to be unlocked (e.g., once fixed for x, can be sold for 10x). The output will be: 1. a recommended course of action; 2. an estimate of value that can be unlocked; 3. an option for pick-ups or drop offs, particularly for larger items (think of your 60” TV) with a nearby map; 4. e-waste circular economy contents, including ways to extend the life use of electronics and self repair in partnership with existing green content creators (e.g., ifixit); 5. gamifications and token rewards that could be facilitated through a blockchain. The tokens would represent a waste reduction credit that can be then sold in exchanges. The tokens provide a disruptive tokenization of carbon credits, particularly in relation to scope 3. Material extraction and processing account for a substantial share of carbon emission (around 50%), and therefore reducing e-wastes would: a. reduce carbon emissions (generated from the extraction, processing as well as otherwise would have resulted from illegal dumping/extraction in landfills), and b. extend the life cycle of electronics and reduce inventory cost as well as waste caused by overproducing electronics. ","""Carbon, Industry""",Dulang.JPG (https://v5.airtableusercontent.com/v1/15/15/1675389600000/MEDHK9iJ4l-Xk-jVsQxo3Q/6VtrZe6u5ptLBG3pXz4d5WN6QbwIcgiq6P9WKJACM1kj9g--l70foxi3662QL7wUG7PAwFsjNyxuvpT2Y2LEYTupPNXfSyrxTHXPHwb7vSI/ESP1pTkPRHidXtCnwEudw5T0jRppqCUbN83tM28Au2Y),Dulang,0,,,,checked,checked,,0,"DAO,dApp"
,"HBAR,Not sure / still deciding,Other,Celo,Polygon",10/25/2022 9:57 PM,"The Disruptor DAO is on a mission to advance efforts that position melanated women and communities as creators, builders, and owners in this space – disrupting the wealth gap.  We are an inclusive community of women and allies committed to creating generational wealth through education, advancing Black and Latina women-led projects & businesses, philanthropy, investment in real estate, and practicing collective economics to secure our place in Web3.  Together, the members of the Disruptor DAO are collectively investing, receiving cryptocurrency education, participating in hackathons to solve real-world challenges, and working to evolve our ideas and inventions into projects and businesses in web3. Our efforts equip women with the tools for financial liberation to enhance their overall well-being and the quality of life for themselves and future generations.","""Social justice, Industry, Innovation""",1.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/S9EIWFO5Ez09lD4_JfX1EA/t9mK-VvG0MvuexKpiomqWd8l01p2DEUvr3EDi6gLawaJp8ZeCcs-tuc5kgaYS7vIhoIO6Giav39ioEkT8pzNDw/kTsWc5EbiBREouhO4LnDZT2QbWd2VDuk44ULPzTG5hE),Disruptor DAO,0,,,,checked,checked,,0,"""Blockchain (L1, L2)"",DAO,dApp"
https://quark-hail-628.notion.site/Coffee-Carbon-Collective-Hackathon-Documentation-e3170e7a3c9d4ca6870b4f36a2493d75,"Celo,Regen Network",10/26/2022 4:38 PM,"Coffee Carbon Collective supports coffee farmers in their transition to Agroforestry systems by providing pre-financing through forward contracts, guidance and in-field resources. Coffee Carbon Collective is a vertically integrated market place that connects coffee producers and rosters and consumers directly and enabled direct trade of coffee as well as 4 types of credits - carbon, biodiversity, water quality and social impact. ","""Carbon, Nature, Food & Agriculture, Social justice""",1 front.bmp (https://v5.airtableusercontent.com/v1/15/15/1675389600000/crCa5AuxZLeU2ZKtccv5ew/tNWm5-Fi2Ne6kcMdmDQWrWv0L_R1e0gTJCkhncD_UInZ2XzsagTWgNjYRelCYyW2jwjE9Nr4UTRZ_gU3WTpUceuUrIGIzZ07Lw6jPssBvfQ/jKzztdkXbGb5p9Ir3EDQTg-KY2eMO_YZ7HGQSiBCVbI),Coffee Carbon Collective,0,,,,checked,checked,"Biodiversity,Food Forests,Agriculture,Water",0,"DAO,dApp,Token"
https://joincircles.net/,,10/31/2022 1:27 PM,"Circle is an alternative currency, where communities can give each other a basic income- without waiting for the state. ",Social,,Circles Ubi,2,,,,,,,0,
https://portalsx.framer.website,Polygon,11/1/2022 2:49 AM,Portals Xperience is a Multiverse Social Platform Building Interactive Experiences on Blockchain for Mass Adoption.,Social,PortalsX_Rounded_Logo_mh4foqpi6.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/PcB1PzE1ECdVQBI2kPYJSg/08f7Jfnk3mrgvp_qMzVPF51FPA9xdVpJu0I7Fe9scH4260svh6JLkqr_YkSB17K79Nkqwha4r2T5A9jyIZrU3BTaDIuM8q0OZ2Q1AYOt_5bt_2g_xotO69eX8wLQYyE3/88Y_DSKWdMYQ2kDnKzbu0rptrFq7ujQCbU5WVxce0d8),Portals Xperience,2,,,,checked,checked,,0,Metaverse
https://www.hirevibes.com/,Ethereum,11/1/2022 11:08 AM,HireVibes is a Web3 jobs platform with a ReFi engine,Social,hv_new_logo_s6kl352d5.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/XTSuvLb5kEwsb9jZf0m0vQ/afMCLIxq3vB-AgbCRrPmzHxmkNQbjiRMo2i2rMZe1TY576cNIRLtDJNCmRsyLazgRTajZlDUdSiEH02Mr_Um9wDVHlb27Wdhx1ZfrDx35i-zx9QXy872mAmaNQnk5ZHs/ENWcBRtbZPilV6-Zgq18sVtxpvw49oUhM7SkIz8SZB4),HireVibes,0,,,,checked,checked,,0,"Blockchain (L1,L2),DAO,Token"
https://loam.ag/,,11/4/2022 2:46 PM,,Carbon,,Loam,0,,,,,,,0,
https://untangled.finance/,,11/4/2022 2:47 PM,"Untangled is built by the team at Binkabi, a blockchain-based supply chain financing platform. Binkabi is a venture funded Fintech focusing on supply chain financing solutions in the food supply chain in emerging markets. The Binkabi platform is used internationally by banks, funds and commodity exchanges. Whilst Binkabi is focusing on digital lending technology i.e. asset origination, Untangled focuses on the 'Distribute' part of the 'Originate-and-Distribute' cycle",Investing,,Untangled Finance,0,,,,,,Supply Chain,0,
,,11/4/2022 2:54 PM,,,,,11,,,,,,,0,
https://www.frigg.eco/about,,11/4/2022 2:54 PM,"Our solution is a Software-as-a-Service (SaaS) platform that empowers sustainable infrastructure developers to issue digital securities in the form of bonds. We set a regulatory compliant investor relations page (the “Microsite”) where investors can evaluate tokens on offer and execute buy-/sell-orders. Issuers use the proceeds from Investors to develop new sustainable infrastructure assets, whereas Investors receive stable cash flows from their claims against the sustainable infrastructure asset. We link the Microsite with our own WebApps, the Frigg Universe and Frigg Globe, which altogether create the Frigg Trinity.  The Frigg Universe is the homepage of Frigg, providing an overview of the different assets available and the Issuers that we work with. The Frigg Globe is a “Google Earth” style satellite imagery perspective of issuer assets and each asset’s relevant sustainability metric portfolio. It presents investors with real-time data about the assets (e.g., produced electricity, carbon avoidance). The Microsite is the issuer’s domain. It includes Detailed information about the asset backed security such as  financial reports, and legal documents (eg. Registration- and Terms of Issue) Operational performance data (eg. produced electricity and emissions avoided) that can be used by investors to calculate (real-time) asset revenue Governance framework (Investor registration/authentication, Know-Your-Customer (KYC) / Know-Your-Business (KYB) / Anti-Money-Laundering (AML) Ability to buy and sell tokens in a liquid secondary market supported by a decentralized exchange",Infrastructure,,Frigg,0,,,,,,,0,
https://asoba.finance,Polygon,11/4/2022 10:35 PM,Driving financing for solar energy projects across southern Africa with NFTs,Energy,Asoba-DeFi-Logo-PNG_ekq15kfwy.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/f88v5LGaEqt7H4jM8mcmhQ/X9hpRx0tKP65c75NmlhIDFv7peBaFK2D8qg1W3Du6TG-ev--oP8kD8db15oxjQ-HJ4GCciKHjZTVthm1fLpy8GNP4o4AcZHq91aWrPftfxscS2rpB-ojY4pnp-IWeRy0/T2MLYO5WcQfdkG4ZtjP8XdARPDfvoYWy8wGC3lBV1qU),Asoba DeFi,0,,,,checked,,,0,NFT
https://mintera.co/,Ethereum,11/6/2022 5:51 PM,Mintera is a net positive financial ecosystem built on blockchain.,Invest,Mintera_Logo_xcipgb9xw.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/DPVgqtzw5HQmTank5zEZPA/ewgEgAimFwD-QquEOAJNNxPnkuz0vloA3uf4cQY9h4VD5l53fQQUKqkF6NXcilOA0byyqQfWNRGKsUcEg3Blicv8g_WTYFVEqsb5E-58VgZ5f8KZUcvrhPsxnF6h36Rj/a9_BLssX3JZYKEph5Y6_qhzwGoPStAshnFPQs53tnIE),Mintera,3,,,,checked,,,0,"Blockchain (L1,L2)"
https://www.vibebio.com/,Ethereum,11/10/2022 9:12 AM,"Vibe Bio is a new kind of biotech company that is building a community of patients, scientists, and partners united by our common mission to find every cure for every community. We work together to identify promising treatments for rare and overlooked diseases. For the first time, we’re scaling the pursuit of treatments for rare disorders sustainably — and giving patient communities unprecedented ownership over new cures. ",Social,Vibe_logo_1_ngupi9r93.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/BxgRWUN6PdIWWFYZMyejnA/g9edGlgROAZfJwbKTTXX-wE_3JdsynZFAMkvwu6-b7RO9jYr6ScDyZD4Ju0wMjquZmrJsLm9stRVqLdtaRPRzFJgGpGvXy3ovmIWXH4mD84Ul5z1zDuOU_6k9NXRMxxF/3TT8Cl0SuV0558tSh6tdf5StJIBEMFuuVdEpirrpFOY),Vibe Bio,0,,,,,checked,,0,DAO
https://zeloop.net/,Ethereum,11/11/2022 5:18 AM,A tokenized platform and mobile application that empowers businesses and institutions to incentivize end-users in embodying eco-friendly behaviors for a litter-free world,Nature,4767_ZeLoop_RM-01_yqf8gz726.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/WijH_5VM_kTN7Hac_r5XtA/YXsyoLt6euKUiRqlt28ku9efVaF1B21FQpOvv6RYev3YYIoVsy6B9a2Yk5rbtUKhjYaczeQbRO4NFPYNWMg9zPiYlXRM7N2SapdcdRXpr6snEa4vd1SefpdoMFlv5AD1/-uxiSaIkmWH-cV2QXz_MWSQZvTNBPdlu3VtgTNsjqCU),ZeLoop,0,,,,checked,checked,,0,Token
https://www.block2030.com/,Ethereum,11/14/2022 8:33 AM,"The first derivative token of the carbon credit market- benefit of the increasing co2 price with Block2030. additionally, increasing transparency and barriers to deal with carbon credits. ",Infrastructure,logo_2_g3afr9t68.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/as-tk2oMptM6YzoNtq3usA/P1itvwjaDUMnrz1FA8Wt9P4bQIy4QOdIYXJdC6mAaQpBKba-k7WSlwUHVNtCsTgJvEqXiHGlM1oCITWrt4jnjEVWIGtVpGd8toRt_HZcV68/hjrNVPeaNLCO5k6aXomrNgZSly5LRiEsAlnSAxeKAas),Block2030,0,,,,checked,checked,,0,Token
https://www.metamazonia.io/,,11/15/2022 11:02 AM,"We are using IoT and blockchain to create a digital twin of the largest private reserve for sustainable development, ""AMAZON RIO I"" ever created in the Amazon Rainforest history.",Nature,MetAmazonia_sesmcaxyw.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/j436j4oWhc_R7JVKfSSTuw/WUbn1zCQWLO2H2HoY824APqOFjqSKHK-NXirzo5gqBho_qO06O37iRpGcDp5l51P2cbCGIUPYyk1PUG9kJL8UA6XJXLhXqwF5BZnEQcMbvL1UVSdz1BnQvdY4hTdBMzG/09cysbyn42vtJaiZ1GrfkpB869CDlYJxKC9wooKW0DY),MetAmazonia,0,,,,,,,0,"dApp,Metaverse,NFT"
https://www.fidestamp.com,Hedera,11/15/2022 1:21 PM,"Next-generation Web 3.0 Technology and Decentralized Hosting, NFT & Metaverse. Censorship Resistant.",Carbon,fidestamp-whatsapp-logo-200x200_lmzlz9h4r.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/cIKh1sOWCEgni__c79C0ZA/MRW4h_MZrDo49hrY2IkZ4wrn6L41O_GnuMD8h5soINrintKUrwD9YjN2uDGQVDYPkZvy0kHRk7gOiQriLDQ4DDb0KRU6Couw8p8vnAcT4mxM2suYQSqqp_Ug-rKtO2vXSbTmNxcx6-fyKmad7e9MOA/VmqsJ3YmsvIyS_7MmsUlAhkyw0L7DbCFK9UEPXSPNaE),Fidestamp,0,,,,checked,checked,,0,dApp
https://karbonbasar.harmonia-eko.ooo,Hedera,11/16/2022 2:21 PM,A carbon offset marketplace with cute NFT certificates.,Carbon,pure2_utdx7wffb.svg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/i05QzEj2NFlrmGyGxQAqJA/lKIMnCXW-9zIE35Gkwq1dlxdK6F2ltsquSWtiA-O2tP1jNDsMscu9ndL0vYzLQt0pzL0_Tg0dLQ1jK2gq8VKOpc6aDXQXHVZ5Lc7YOMK7Xg/H051KGR2K1ehPO5x8nU-yk5xz49-djRpPsAmevWSt8U),Karbon Basar,2,,,,checked,,,0,NFT
https://karbonmoneta.harmonia-eko.ooo,Hedera,11/17/2022 5:16 AM,"Karbon Moneta is a proof of carbon removal protocol with various vetted ways to remove CO2, including carbon removal funding and consumer carbon removal mining.",Carbon,pure2_td3cfoxdx.svg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/LJkFBE5MMZ0lZxcPRxzimg/8DgzGkB1bk2QnwqqHDPe_Z45CxjZ0TzLQd0bXk5O3OtRjDpEH5k5yla7ck5MOSXftd_JP0YyDJmj__-VyTLAny5Thm51CYh-v_buvq4UtUI/aXofq72OwCfG_vjlA6fqb7YNHFX3XokKDqHdqNs2yoI),Karbon Moneta,0,,,,checked,,,0,DAO
www.betterverse.app,Ethereum,11/18/2022 6:51 AM,"Building the world's charity aggregator on Web3 🌱 Donate, collect NFTs, track your donation, share with your friends and followers.",Nature,1633012336928_1_0s4warb3t.jpeg (https://v5.airtableusercontent.com/v1/15/15/1675389600000/8tI__Q4B7kigSYU5kLs01g/DBWk2XFiXjzJzz-Fp-gkDA9sdIEgKRnMHDoUwDVFhk4XMjd-Nu5aJj9xN0FRUHLZTvU8rZY5Im5I9bwMq9NQ1KNsOVz0JXoEvk9MmwzZcZib7xofv776bFlT6B4xpsmK/tmOetvVS-rSdoRQmQcLGZ3-ZfhkItENwi6ZgEbLaVJI),Betterverse,2,,,,checked,checked,,0,dApp
linktr.ee/knotstudios,,11/20/2022 9:59 PM,Tree Tales is a game that aims to save the planet by allowing its players to plant and own REAL TREES. We are looking forward to knowing better how BNB Technology can help us develop this visionary project amongst Blockchains and Regenerative Finances ♻ Our goal is to validate on-chain Carbon Credits in an incredible gaming experience. We are also developing a new Play-to-Plant game mode (P2P).,Nature,Logo_screen_zq0udgbkl.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/ctlICplP3TyewNOxYXZs4A/PkGhLt-H_HmxmHDFXv_dKfecjfVRrZqB9wxfD-0BUz6viP73Vi-oYczvgsm_M_nDYjFgij6m_j0Dn6r0tG3oTNe7tO8_kb0n7jvOCHrp9ctmw5l7o8j0-YGvcs96w9xU/Hal_aP1pfZ1tlq4j38eXPlkBGYhKDuTCY0A1-zLPNIw),Tree Tales,0,,,,checked,checked,,0,Community
pyrpose.io,Celo,11/21/2022 5:24 AM,Mission:  To attract next gens to supporting climate How: Minting NFTs that are a commitment future carbon emission removal with a reward for doing so. What:  SMEs needing access to capital and a climate community,Carbon,pyr_mobius_0em5m4ykp.png (https://v5.airtableusercontent.com/v1/15/15/1675389600000/d6jeZ_8rNcr51QqoiQytww/tCkn_1GShgdoLu0OuXsCZM8u8vwWUCzegHhgXKmaoWhmjgO7VC3QyneykJD5nF-CzCtIxbm_JEzmxkdi_R_PmXwZu5xzbD7r9bryVR424hQ/fCvghTqkCtWPvS5gQ0yc8mXZmCg4mon2HOELeQRtAlo),pyrpose,2,,,,checked,checked,,0,dApp
